file,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,total_words,total_sentences,total_characters,passive_voice,active_voice,passive_toks,active_toks,verbs,nouns,adjectives,adverbs,prepositions,auxiliaries,coord_conjunctions,determiners,interjections,numbers,particles,pronouns,proper_nouns,punctuations,subordinating_conjunctions,symbols,other,persons,norp,organizations,gpe,products,works,dates,times,quantities,ordinals,cardinals,percentages,locations,laws,stopwords,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,syllables,wordtypes,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,nominalization,label
11439-MT_MED_9011_page7.txt,0.006420986715464498,0.003014519200935821,0.47828493384258286,0.9778306948322902,0.002170220492740416,0.01661127280094769,0.0068293747445848174,0.006148126965970831,0.07601813592497382,0.03444156878359546,0.10267857142857142,0.03019069684548209,0.0,0.0,0.009146341463414634,0.06402439024390244,0.10060975609756098,0.21646341463414634,0.09146341463414634,0.018292682926829267,0.08231707317073171,0.054878048780487805,0.01524390243902439,0.0975609756097561,0.0,0.11890243902439024,0.012195121951219513,0.03048780487804878,0.04878048780487805,0.1676829268292683,0.018292682926829267,0.018292682926829267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0701219512195122,0.054878048780487805,0.0,0.0,0.375,0.5559212123659891,0.49637490505179493,0.002668061353360266,0.2777777777777778,0.4874202160304407,0.03743772241992883,0.08545454545454545,0.2896341463414634,0.10670731707317073,0.4603658536585366,0.036585365853658534,0.01524390243902439,0.01524390243902439,0.06097560975609756,1
11547-MT_MED_9011_page2.txt,0.014099099627133712,0.007105401236452407,0.5243711735433678,0.9615737413431124,0.00958053069440348,0.011317198789585422,0.029950399330631122,0.005478379964781843,0.032917780561132336,0.024885526577742387,0.06696428571428571,0.0223846016752807,0.0,0.0,0.017857142857142856,0.08928571428571429,0.12857142857142856,0.2392857142857143,0.07857142857142857,0.03571428571428571,0.11071428571428571,0.075,0.007142857142857143,0.12857142857142856,0.0,0.010714285714285714,0.025,0.04642857142857143,0.010714285714285714,0.08571428571428572,0.039285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.007142857142857143,0.0,0.0,0.4857142857142857,0.582343251784961,0.5649029517142333,0.005451811003885199,0.03111111111111111,0.6345387872836628,0.03544483985765125,0.10363636363636364,0.2357142857142857,0.14642857142857144,0.3464285714285714,0.05357142857142857,0.010714285714285714,0.007142857142857143,0.014285714285714285,1
11418-MT_MED_9011_page1.txt,0.01129918306209966,0.009055885885830638,0.5745743872972169,0.9683823558770427,0.0037847732422236755,0.015365638899987124,0.011660154014257754,0.006970260223048327,0.02768765415410979,-0.007963368504877564,0.017857142857142856,-0.009980395651399038,0.0,0.0,0.008695652173913044,0.043478260869565216,0.13043478260869565,0.20869565217391303,0.08695652173913043,0.0,0.11304347826086956,0.017391304347826087,0.02608695652173913,0.10434782608695652,0.008695652173913044,0.008695652173913044,0.017391304347826087,0.043478260869565216,0.14782608695652175,0.0782608695652174,0.02608695652173913,0.0,0.0,0.0,0.0,0.06956521739130435,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.391304347826087,0.6330469906550841,0.5328739401474764,0.004934828925930568,0.07777777777777778,0.9475127289591492,0.0008540925266903915,0.0036363636363636364,0.26956521739130435,0.10434782608695652,0.33043478260869563,0.017391304347826087,0.0,0.02608695652173913,0.008695652173913044,1
11022-MT_MED_9011_page2.txt,0.019440541940172175,0.01399933440363492,0.5658059593624001,0.9575316399882541,0.016986429527076845,0.01806923870151703,0.05341212136603436,0.010715066695823313,0.022720342627720803,0.03702966354768067,0.10267857142857142,0.036321511317055785,0.0,0.0,0.017595307917888565,0.09970674486803519,0.1348973607038123,0.2434017595307918,0.07331378299120235,0.020527859237536656,0.11143695014662756,0.07038123167155426,0.005865102639296188,0.1348973607038123,0.002932551319648094,0.03225806451612903,0.01466275659824047,0.06744868035190615,0.0,0.10263929618768329,0.04105571847507331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017595307917888565,0.02346041055718475,0.0,0.0,0.5073313782991202,0.5988143161640965,0.5544626286176988,0.01150077777695864,0.015873015873015872,0.5843462966732376,0.04740213523131673,0.13818181818181818,0.2434017595307918,0.15835777126099707,0.30498533724340177,0.05278592375366569,0.01466275659824047,0.005865102639296188,0.020527859237536656,1
11286-MT_MED_9011_page3.txt,0.00512656756144072,0.00910317715612199,0.5099776437697955,0.99224475782302,0.00859267321851212,0.010430295040904758,0.02584920657389505,0.005947955390334573,0.07246810929739024,0.004977105315548477,0.04017857142857143,0.0020317234004633756,0.0,0.0,0.005555555555555556,0.09444444444444444,0.1,0.2777777777777778,0.06666666666666667,0.016666666666666666,0.07777777777777778,0.027777777777777776,0.011111111111111112,0.12777777777777777,0.0,0.08888888888888889,0.0,0.06666666666666667,0.05,0.17222222222222222,0.011111111111111112,0.027777777777777776,0.0,0.005555555555555556,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.07222222222222222,0.0,0.0,0.0,0.3611111111111111,0.5540644320086707,0.39147656176245227,0.008804361448803108,0.044444444444444446,0.4584423156320788,0.0066903914590747335,-0.014545454545454545,0.2,0.1111111111111111,0.4444444444444444,0.03333333333333333,0.0,0.011111111111111112,0.0,1
11049-MT_MED_9011_page6.txt,0.03719167005371241,0.030473655004367765,0.6119116926747182,0.935895610065963,0.03053216709530448,0.037557342246765345,0.08529031611137514,0.02741635687732342,0.047960765297848026,0.02130201075054748,0.05803571428571429,0.022420245945464268,0.0,0.0,0.011450381679389313,0.08396946564885496,0.16030534351145037,0.2824427480916031,0.08396946564885496,0.019083969465648856,0.08396946564885496,0.05343511450381679,0.019083969465648856,0.16412213740458015,0.0,0.0,0.030534351145038167,0.04961832061068702,0.007633587786259542,0.11068702290076336,0.019083969465648856,0.0,0.0,0.0,0.0,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49236641221374045,0.6173990862864223,0.5853611559709387,0.02696139867151272,0.07777777777777778,0.45855640185411956,0.03558718861209965,0.04727272727272727,0.2862595419847328,0.14885496183206107,0.3511450381679389,0.04961832061068702,0.011450381679389313,0.019083969465648856,0.019083969465648856,1
11201-MT_MED_9011_page3.txt,0.017208838677289895,0.014427575868415992,0.5441596920309983,0.9665664011924296,0.011488095136739726,0.015939543258176984,0.031018479940820087,0.00966542750929368,0.020375816006617396,0.03324706350786383,0.07142857142857142,0.03147389057209054,0.0,0.0,0.0,0.08385093167701864,0.11801242236024845,0.30745341614906835,0.046583850931677016,0.024844720496894408,0.09316770186335403,0.034161490683229816,0.034161490683229816,0.16149068322981366,0.0,0.024844720496894408,0.037267080745341616,0.037267080745341616,0.018633540372670808,0.09627329192546584,0.018633540372670808,0.0,0.0,0.003105590062111801,0.0,0.006211180124223602,0.006211180124223602,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.009316770186335404,0.0,0.0,0.0,0.453416149068323,0.5739318872430654,0.5000833291474349,0.013130300371809333,0.0074074074074074086,0.5729146175368661,0.03914590747330961,0.12,0.21428571428571427,0.10248447204968944,0.2950310559006211,0.015527950310559006,0.012422360248447204,0.034161490683229816,0.018633540372670808,1
10963-MT_MED_9011_page8.txt,0.020933340456298813,0.01860975153264743,0.709034595333205,0.9491754003687097,0.008674678879025668,0.021391986249180726,0.02584920657389505,0.011771995043370509,0.04425115220713838,0.012343221182560224,0.044642857142857144,0.015683478880769916,0.0,0.0,0.009216589861751152,0.05069124423963134,0.10138248847926268,0.2073732718894009,0.09216589861751152,0.013824884792626729,0.10138248847926268,0.04608294930875576,0.03686635944700461,0.07834101382488479,0.0,0.027649769585253458,0.009216589861751152,0.041474654377880185,0.16589861751152074,0.1889400921658986,0.018433179723502304,0.004608294930875576,0.004608294930875576,0.0,0.009216589861751152,0.08755760368663594,0.0,0.02304147465437788,0.013824884792626729,0.0,0.0,0.0,0.0,0.018433179723502304,0.0,0.0,0.0,0.37327188940092165,0.742978509740987,0.6093317251083172,0.00910201779671638,0.005555555555555556,0.8965708694162672,0.02505338078291815,0.11090909090909092,0.2857142857142857,0.11059907834101383,0.3686635944700461,0.03225806451612903,0.013824884792626729,0.03225806451612903,0.027649769585253458,1
1147-MT_MED_9011_page2.txt,0.02134201485945458,0.01922876523205127,0.5405501551435572,0.9648056490825591,0.01390400327847817,0.022016916786423715,0.027723839367418592,0.014073287307488051,0.02714026406994289,0.04101134780011945,0.08035714285714286,0.04013544822669756,0.0,0.0,0.0110803324099723,0.10803324099722991,0.1634349030470914,0.2742382271468144,0.038781163434903045,0.0110803324099723,0.07756232686980609,0.0664819944598338,0.024930747922437674,0.14681440443213298,0.0,0.00554016620498615,0.0332409972299169,0.06925207756232687,0.013850415512465374,0.11911357340720222,0.038781163434903045,0.0,0.0,0.002770083102493075,0.0,0.002770083102493075,0.0,0.0,0.0,0.013850415512465374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4986149584487535,0.5597513894547795,0.4810735146161853,0.018584498594524913,0.004444444444444444,0.573097649867216,0.04612099644128114,0.15636363636363637,0.22437673130193905,0.08033240997229917,0.3074792243767313,0.038781163434903045,0.024930747922437674,0.0221606648199446,0.019390581717451522,1
10943-MT_MED_9011_page5.txt,0.016043871792000366,0.014368398760135686,0.5268820924868831,0.9712522475308968,0.012168066330709292,0.01812810064255326,0.03227363620438747,0.011152416356877323,0.012384641819770953,0.02130201075054748,0.05803571428571429,0.019568704330778827,0.0,0.0,0.019083969465648856,0.09923664122137404,0.1450381679389313,0.25572519083969464,0.04198473282442748,0.022900763358778626,0.0916030534351145,0.07633587786259542,0.015267175572519083,0.17938931297709923,0.0,0.003816793893129771,0.022900763358778626,0.05343511450381679,0.022900763358778626,0.11068702290076336,0.026717557251908396,0.0,0.0,0.0,0.0,0.019083969465648856,0.0,0.0,0.0,0.011450381679389313,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0,0.5229007633587787,0.555497009468971,0.4719397615561599,0.013963738145966494,0.002222222222222222,0.6595489443967105,0.026761565836298934,0.10181818181818182,0.22900763358778625,0.10305343511450382,0.2748091603053435,0.04580152671755725,0.011450381679389313,0.015267175572519083,0.030534351145038167,1
11523-MT_MED_9011_page2.txt,0.010616993465190312,0.007241966078290542,0.4894811055125968,0.9751482856951587,0.00617046650771989,0.0030658678408955176,0.017992922375789224,0.002124269782262348,0.03887651971677548,-0.007565200079633685,0.013392857142857142,-0.01047941543396899,0.0,0.0,0.0,0.05982905982905983,0.1111111111111111,0.23076923076923078,0.08547008547008547,0.042735042735042736,0.1282051282051282,0.05128205128205128,0.02564102564102564,0.09401709401709402,0.0,0.042735042735042736,0.017094017094017096,0.05128205128205128,0.05982905982905983,0.1452991452991453,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.03418803418803419,0.0,0.0,0.0,0.4358974358974359,0.5387181489072342,0.48423205851344414,0.007698780727982382,0.014814814814814817,0.9611690096990732,0.0,0.00909090909090909,0.15384615384615385,0.10256410256410256,0.358974358974359,0.008547008547008548,0.008547008547008548,0.02564102564102564,0.017094017094017096,1
11124-MT_MED_9011_page5.txt,0.022704730606806285,0.017970222533573627,0.6195694241652411,0.9514787644713165,0.013272010646309949,0.02560131910402682,0.038350012827501556,0.015799256505576207,0.027014475958642304,0.019908421262193908,0.0625,0.021243985029406522,0.0,0.0,0.011764705882352941,0.09803921568627451,0.15294117647058825,0.23529411764705882,0.08627450980392157,0.03137254901960784,0.07450980392156863,0.07058823529411765,0.0196078431372549,0.12941176470588237,0.0,0.0,0.050980392156862744,0.050980392156862744,0.01568627450980392,0.10980392156862745,0.0392156862745098,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49411764705882355,0.645803015362127,0.5767315236410909,0.013169987884864436,0.0,0.6533845546756044,0.032313167259786474,0.09272727272727273,0.29411764705882354,0.11764705882352941,0.3176470588235294,0.058823529411764705,0.01568627450980392,0.0196078431372549,0.027450980392156862,1
11022-MT_MED_9011_page3.txt,0.02292888125301354,0.01762636978903732,0.53012798211794,0.9582949182582846,0.015773145869174866,0.015592560859274915,0.04069497980616511,0.00929368029739777,0.030202199455052082,0.018315747561218395,0.06696428571428571,0.016717162716093387,0.0,0.0,0.008097165991902834,0.11740890688259109,0.15789473684210525,0.2591093117408907,0.05668016194331984,0.012145748987854251,0.08502024291497975,0.06072874493927125,0.03643724696356275,0.10931174089068826,0.0,0.020242914979757085,0.044534412955465584,0.06477732793522267,0.024291497975708502,0.1214574898785425,0.032388663967611336,0.0,0.0,0.0,0.0,0.004048582995951417,0.024291497975708502,0.0,0.0,0.020242914979757085,0.0,0.0,0.0,0.016194331983805668,0.0,0.0,0.0,0.4898785425101215,0.5518243630089456,0.5204320083527016,0.017376864268705352,0.0,0.7106845456819548,0.027473309608540924,0.10363636363636364,0.18218623481781376,0.10526315789473684,0.31983805668016196,0.03643724696356275,0.02834008097165992,0.03643724696356275,0.008097165991902834,1
1154-MT_MED_9011_page3.txt,0.028682091049794616,0.0230644874447558,0.533348441817623,0.9524100813249532,0.025538734165642552,0.028763864753261162,0.07178394723165558,0.019413465510119784,0.046189859368233915,0.022098347601035236,0.06696428571428571,0.020531099625735162,0.0,0.0,0.018796992481203006,0.09398496240601503,0.13909774436090225,0.2518796992481203,0.05639097744360902,0.011278195488721804,0.07142857142857142,0.06390977443609022,0.05639097744360902,0.11278195488721804,0.0,0.04887218045112782,0.022556390977443608,0.09774436090225563,0.007518796992481203,0.14661654135338345,0.03007518796992481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03007518796992481,0.0,0.0,0.0037593984962406013,0.03759398496240601,0.0,0.0,0.0,0.4924812030075188,0.5466908715512425,0.521430472112749,0.023025720293548338,0.005555555555555556,0.6841529929536947,0.03145907473309609,0.11454545454545455,0.24436090225563908,0.13909774436090225,0.3533834586466165,0.05639097744360902,0.007518796992481203,0.04887218045112782,0.011278195488721804,1
11555-MT_MED_9011_page3.txt,0.02445139339721913,0.0161157120579883,0.5481936787863249,0.9495477825072091,0.019262249608449356,0.01592302262085946,0.059272564938462495,0.009722619388046895,0.03461188332668381,0.028867210830181168,0.07142857142857142,0.027410443771163785,0.0,0.0,0.013333333333333334,0.09,0.13,0.26666666666666666,0.05,0.01,0.13,0.043333333333333335,0.02,0.11666666666666667,0.0,0.04666666666666667,0.02666666666666667,0.056666666666666664,0.03666666666666667,0.19,0.02666666666666667,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.016666666666666666,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.45,0.5740031414088589,0.578189001577359,0.014803281691362906,0.025,0.5784936172824352,0.040854092526690394,0.10363636363636364,0.2,0.15,0.33,0.03,0.0033333333333333335,0.02,0.0033333333333333335,1
11397-MT_MED_9011_page8.txt,0.0026924360717658856,0.0012274957271833512,0.456602597657678,0.9858077272124357,-0.002598524795784669,0.011848254410805698,-0.008358909709128112,0.0037174721189591076,0.06966579856164315,-0.002389010551463269,0.03571428571428571,-0.0027446088041347353,0.0,0.0,0.0,0.06993006993006994,0.07692307692307693,0.24475524475524477,0.09090909090909091,0.006993006993006993,0.1258741258741259,0.013986013986013986,0.0,0.1048951048951049,0.0,0.1258741258741259,0.0,0.04195804195804196,0.027972027972027972,0.1888111888111888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04195804195804196,0.0979020979020979,0.0,0.0,0.35664335664335667,0.5462198543327076,0.4624372057523017,0.0013629527509713003,0.005555555555555556,0.420040707787095,0.00199288256227758,-0.04909090909090909,0.2517482517482518,0.07692307692307693,0.42657342657342656,0.013986013986013986,0.0,0.0,0.027972027972027972,1
10991-MT_MED_9011_page6.txt,0.00651823545522704,0.0026459216845835,0.476970999288665,0.9766890425876007,0.002572341530601731,0.014225611008838936,0.007892923496792483,0.004999359056531213,0.0546327914815452,0.03802508461079036,0.07589285714285714,0.035038317590447336,0.0,0.0,0.008670520231213872,0.06936416184971098,0.10115606936416185,0.27167630057803466,0.10404624277456648,0.002890173410404624,0.12716763005780346,0.04046242774566474,0.008670520231213872,0.10982658959537572,0.0,0.08092485549132948,0.005780346820809248,0.031791907514450865,0.008670520231213872,0.17341040462427745,0.02601156069364162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04046242774566474,0.06358381502890173,0.0,0.0,0.43641618497109824,0.5585703121259634,0.5047255061412602,0.0021738096987350404,0.06944444444444445,0.4280932212085579,0.042562277580071174,0.08,0.28034682080924855,0.11560693641618497,0.41040462427745666,0.031791907514450865,0.011560693641618497,0.008670520231213872,0.02601156069364162,1
