file,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,total_words,total_sentences,total_characters,passive_voice,active_voice,passive_toks,active_toks,verbs,nouns,adjectives,adverbs,prepositions,auxiliaries,coord_conjunctions,determiners,interjections,numbers,particles,pronouns,proper_nouns,punctuations,subordinating_conjunctions,symbols,other,money,persons,norp,facilities,organizations,gpe,products,works,dates,times,quantities,ordinals,cardinals,percentages,stopwords,locations,laws,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,syllables,wordtypes,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,nominalization,label,label
27.txt,0.03955458090262465,0.03642786364168049,0.38871824012227835,0.959010916442545,0.04067768987927547,0.033058263135052904,0.07880347163772665,0.012391573729863692,0.03193464449539378,0.025084610790364323,0.05803571428571429,0.01778649082160043,0.014234875444839857,0.05693950177935943,0.0,0.12455516014234876,0.11387900355871886,0.19217081850533807,0.060498220640569395,0.028469750889679714,0.08540925266903915,0.08185053380782918,0.046263345195729534,0.08540925266903915,0.0,0.08185053380782918,0.021352313167259787,0.099644128113879,0.05338078291814947,0.12099644128113879,0.03202846975088968,0.0,0.0,0.0,0.0071174377224199285,0.0,0.0,0.0,0.0071174377224199285,0.0,0.0,0.18861209964412812,0.0,0.0,0.0,0.014234875444839857,0.0,0.5266903914590747,0.0,0.0,0.3931101408808108,0.3816037765116906,0.04372937293729373,0.0,0.5685583371458541,0.024626334519572954,0.09636363636363636,0.11387900355871886,0.09608540925266904,0.26334519572953735,0.03202846975088968,0.03558718861209965,0.042704626334519574,0.0071174377224199285,1,1
28.txt,0.029968741711438665,0.026450766574378885,0.5376907153477957,0.9547645480386687,0.030230276102236536,0.026182153526696655,0.08529031611137514,0.016263940520446097,0.028360359619933388,0.020903842325303602,0.026785714285714284,0.01917661735875958,0.023076923076923078,0.0,0.0,0.046153846153846156,0.07307692307692308,0.3269230769230769,0.05,0.015384615384615385,0.17692307692307693,0.007692307692307693,0.046153846153846156,0.1423076923076923,0.0,0.05,0.0,0.06923076923076923,0.011538461538461539,0.08846153846153847,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0,0.0,0.0,0.06923076923076923,0.0,0.0,0.0,0.007692307692307693,0.015384615384615385,0.5153846153846153,0.0,0.0,0.5471543524942808,0.4923023811358557,0.026366085975686175,0.0,0.3280417638394502,0.028185053380782917,0.007272727272727273,0.19615384615384615,0.15,0.2923076923076923,0.0,0.0,0.046153846153846156,0.03076923076923077,1,1
29.txt,0.02586230461528152,0.01664581325075112,0.6114059903972839,0.9408818524980137,0.020236798577203757,0.01952513943149683,0.06384203210650871,0.011724335144409495,0.053781668385013706,0.07784192713517818,0.10714285714285714,0.08030654072357868,0.04395604395604396,0.054945054945054944,0.01282051282051282,0.0695970695970696,0.11355311355311355,0.20512820512820512,0.1043956043956044,0.02564102564102564,0.08424908424908426,0.09523809523809523,0.04945054945054945,0.07142857142857142,0.0,0.029304029304029304,0.04395604395604396,0.08974358974358974,0.029304029304029304,0.1446886446886447,0.01098901098901099,0.0018315018315018315,0.0,0.0,0.0,0.0,0.0,0.007326007326007326,0.0,0.0,0.0,0.054945054945054944,0.0,0.01098901098901099,0.0018315018315018315,0.014652014652014652,0.007326007326007326,0.5183150183150184,0.0,0.0,0.6407053442783308,0.6361900973754558,0.012101477917996279,0.006944444444444444,0.540228246097715,0.09807829181494662,0.26545454545454544,0.2454212454212454,0.17582417582417584,0.38461538461538464,0.027472527472527472,0.047619047619047616,0.045787545787545784,0.029304029304029304,1,1
3.txt,0.29994630407619255,0.29614014032881936,0.44811747230496535,0.6935704980891764,0.2907937573051867,0.28802024347828215,0.20014830888442053,0.11152416356877323,0.27588052914683747,0.022098347601035236,0.0625,0.01636072001425771,0.05639097744360902,0.03383458646616541,0.022556390977443608,0.07142857142857142,0.12781954887218044,0.2631578947368421,0.08646616541353383,0.03007518796992481,0.12781954887218044,0.07518796992481203,0.04887218045112782,0.12030075187969924,0.0,0.018796992481203006,0.015037593984962405,0.06015037593984962,0.007518796992481203,0.10902255639097744,0.015037593984962405,0.0037593984962406013,0.0,0.0,0.0,0.0,0.0,0.0037593984962406013,0.0,0.0,0.0,0.0,0.0,0.0,0.007518796992481203,0.011278195488721804,0.007518796992481203,0.5225563909774437,0.0,0.0,0.4288228731061475,0.41952747100581605,0.29991226970798346,0.0,0.7231293445581125,0.02505338078291815,0.13090909090909092,0.12030075187969924,0.05263157894736842,0.3308270676691729,0.045112781954887216,0.011278195488721804,0.05263157894736842,0.018796992481203006,1,1
30.txt,0.04963971424305504,0.04480537834366255,0.5183980943005925,0.9354040623433342,0.0413236414107733,0.04719687589021425,0.0697179561237727,0.030978934324659233,0.058868214596513715,0.027473621341827594,0.07142857142857142,0.02555694172161825,0.020477815699658702,0.07508532423208192,0.010238907849829351,0.08191126279863481,0.16040955631399317,0.23890784982935154,0.09897610921501707,0.04436860068259386,0.08532423208191127,0.08191126279863481,0.03754266211604096,0.08191126279863481,0.0,0.006825938566552901,0.030716723549488054,0.05460750853242321,0.04436860068259386,0.13310580204778158,0.017064846416382253,0.0,0.0,0.0,0.0,0.0,0.0,0.034129692832764506,0.0,0.0,0.0,0.017064846416382253,0.0,0.0,0.0,0.0,0.0,0.48464163822525597,0.0,0.0,0.5158055996501685,0.48963466512123355,0.04611062372059991,0.0,0.7828534444820329,0.03530249110320285,0.17636363636363636,0.21160409556313994,0.08191126279863481,0.3378839590443686,0.040955631399317405,0.04778156996587031,0.03754266211604096,0.010238907849829351,1,1
31.txt,0.05138408261240178,0.042657774768867,0.6033615783933035,0.9196343864362648,0.043664194372900596,0.04531685974873587,0.11269711083162304,0.032527881040892194,0.04328460819720961,0.03961775831176588,0.07142857142857142,0.04045624665834967,0.03389830508474576,0.07344632768361582,0.00847457627118644,0.07627118644067797,0.11581920903954802,0.2401129943502825,0.09322033898305085,0.03954802259887006,0.11299435028248588,0.10734463276836158,0.0423728813559322,0.08192090395480225,0.0,0.031073446327683617,0.031073446327683617,0.05367231638418079,0.01977401129943503,0.07627118644067797,0.011299435028248588,0.0,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.04519774011299435,0.0,0.0,0.0,0.01977401129943503,0.0,0.5112994350282486,0.0,0.0,0.599868853652049,0.6017708685654704,0.039909449805740065,0.0,0.6678310152847584,0.056654804270462635,0.1890909090909091,0.24293785310734464,0.1497175141242938,0.3022598870056497,0.03672316384180791,0.059322033898305086,0.03954802259887006,0.01977401129943503,1,1
32.txt,0.30727991800947246,0.30308562637509256,0.5201687076505851,0.6796564514237017,0.29967787201585216,0.30035113624717785,0.3017993123305443,0.18587360594795538,0.2814403907255151,0.020306589687437787,0.049107142857142856,0.01953306006059526,0.05058365758754864,0.042801556420233464,0.027237354085603113,0.06614785992217899,0.14396887159533073,0.23735408560311283,0.07392996108949416,0.0311284046692607,0.10894941634241245,0.07392996108949416,0.03501945525291829,0.10116731517509728,0.0,0.06614785992217899,0.0311284046692607,0.0311284046692607,0.027237354085603113,0.0933852140077821,0.038910505836575876,0.0,0.0,0.0,0.0,0.0,0.0,0.011673151750972763,0.0,0.0,0.0,0.027237354085603113,0.0,0.0,0.0,0.06614785992217899,0.0,0.490272373540856,0.0,0.0,0.497533801835055,0.4720785975987487,0.3034841458829427,0.0,0.7615028572982806,0.029466192170818504,0.14545454545454545,0.20233463035019456,0.10116731517509728,0.3540856031128405,0.0622568093385214,0.019455252918287938,0.03501945525291829,0.0038910505836575876,1,1
33.txt,0.3754724138717561,0.37398397106078196,0.39564267803643033,0.6262404827012283,0.36685094077513974,0.3653039362185692,0.13175773670155827,0.12267657992565056,0.30431356449776387,0.03483973720883934,0.044642857142857144,0.025949028693637497,0.048484848484848485,0.05757575757575758,0.012121212121212121,0.08181818181818182,0.15151515151515152,0.17575757575757575,0.06666666666666667,0.01818181818181818,0.10303030303030303,0.09393939393939393,0.051515151515151514,0.1,0.0,0.02727272727272727,0.05454545454545454,0.10303030303030303,0.01818181818181818,0.05757575757575758,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0030303030303030303,0.0,0.01818181818181818,0.012121212121212121,0.0,0.0,0.01818181818181818,0.006060606060606061,0.6515151515151515,0.0,0.0,0.37783119870648163,0.3532778375786268,0.3796841709487404,0.0,0.48158929704784353,0.03088967971530249,0.10727272727272727,0.10606060606060606,0.024242424242424242,0.21212121212121213,0.07272727272727272,0.021212121212121213,0.051515151515151514,0.0030303030303030303,1,1
34.txt,0.0893230199192657,0.08681763242936061,0.6027679644495658,0.8936375463368338,0.08404596737386524,0.09660096309563743,0.1537803793941818,0.08550185873605948,0.09878038843432653,0.034043400358351586,0.07142857142857142,0.03525218321154874,0.03680981595092025,0.06134969325153374,0.015337423312883436,0.0736196319018405,0.12576687116564417,0.2607361963190184,0.05828220858895705,0.006134969325153374,0.12883435582822086,0.10429447852760736,0.03987730061349693,0.09202453987730061,0.0,0.006134969325153374,0.046012269938650305,0.06441717791411043,0.03987730061349693,0.08895705521472393,0.015337423312883436,0.003067484662576687,0.0,0.0,0.0,0.0,0.0,0.015337423312883436,0.0,0.0,0.0,0.003067484662576687,0.0,0.0,0.0,0.006134969325153374,0.0,0.5122699386503068,0.0,0.0,0.5865212650935998,0.5059198829797774,0.08440907381877427,0.0,0.5272648290781884,0.04327402135231317,0.11818181818181818,0.3067484662576687,0.1196319018404908,0.3588957055214724,0.06134969325153374,0.03680981595092025,0.03987730061349693,0.015337423312883436,1,1
35.txt,0.03222256308718675,0.028147020248254072,0.4951915765123501,0.9552910408771472,0.029923731266394537,0.03392260715361194,0.07308415799137669,0.022980736735383575,0.0453169992535977,0.045988453115667925,0.049107142857142856,0.04359294243450365,0.018134715025906734,0.07772020725388601,0.0051813471502590676,0.06476683937823834,0.11139896373056994,0.24093264248704663,0.06217616580310881,0.025906735751295335,0.12953367875647667,0.07253886010362694,0.05181347150259067,0.11139896373056994,0.0,0.04145077720207254,0.025906735751295335,0.031088082901554404,0.05699481865284974,0.10362694300518134,0.012953367875647668,0.0,0.0,0.0,0.0051813471502590676,0.0,0.0,0.046632124352331605,0.0,0.0,0.0,0.02849740932642487,0.0,0.0,0.0025906735751295338,0.05181347150259067,0.0,0.5,0.0,0.0,0.5031248858105014,0.47004856311498494,0.030181499162574482,0.013333333333333336,0.5858227432407092,0.05138790035587189,0.1890909090909091,0.23316062176165803,0.11917098445595854,0.3393782383419689,0.025906735751295335,0.05181347150259067,0.05181347150259067,0.010362694300518135,1,1
36.txt,0.28110003179313586,0.2715738390337298,0.48661029721394233,0.6992594226546464,0.26973568922573793,0.2663263411265315,0.27909397612301995,0.13382899628252787,0.23458561764372737,0.01712124228548676,0.05803571428571429,0.013580466939939405,0.03734439834024896,0.07053941908713693,0.02074688796680498,0.0954356846473029,0.14937759336099585,0.21991701244813278,0.07468879668049792,0.04979253112033195,0.0995850622406639,0.0995850622406639,0.024896265560165973,0.058091286307053944,0.0,0.0,0.04979253112033195,0.0912863070539419,0.058091286307053944,0.12448132780082988,0.024896265560165973,0.0,0.0,0.0,0.004149377593360996,0.0,0.0,0.02074688796680498,0.008298755186721992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5560165975103735,0.0,0.0,0.4659695566810715,0.5249166521614107,0.2737185110916155,0.0,0.7234870447986862,0.028185053380782917,0.10909090909090909,0.15767634854771784,0.0954356846473029,0.27800829875518673,0.07053941908713693,0.024896265560165973,0.024896265560165973,0.008298755186721992,1,1
37.txt,0.8090148917224737,0.7999453891550072,0.6368208947638643,0.1585289877662508,0.7984336730963368,0.796300496014914,0.7900680411932814,0.7304832713754646,0.7473721260153423,0.2398964762094366,0.25892857142857145,0.2635180894671182,0.03676470588235294,0.03529411764705882,0.004411764705882353,0.052941176470588235,0.10882352941176471,0.2933823529411765,0.09558823529411764,0.033823529411764704,0.09779411764705882,0.03897058823529412,0.05,0.05955882352941176,0.0,0.04338235294117647,0.025,0.058823529411764705,0.05220588235294118,0.15220588235294116,0.025,0.0029411764705882353,0.013235294117647059,0.0,0.007352941176470588,0.0007352941176470588,0.0,0.01911764705882353,0.006617647058823529,0.0007352941176470588,0.0,0.03897058823529412,0.0,0.0014705882352941176,0.0022058823529411764,0.03161764705882353,0.0,0.40955882352941175,0.0,0.0,0.6061732180984478,0.6224328133548831,0.7916405564607094,0.0,0.4706310912447428,0.29480427046263347,0.8254545454545454,0.29191176470588237,0.19852941176470587,0.47352941176470587,0.013970588235294118,0.01764705882352941,0.05073529411764706,0.027941176470588237,1,1
38.txt,0.2908119314698688,0.28687356904065237,0.5579895011180617,0.6935144794756395,0.2821003654547121,0.28213220547745943,0.294383875640084,0.17100371747211895,0.25041219998313363,0.018713915986462274,0.049107142857142856,0.0179290679023347,0.0321285140562249,0.05622489959839357,0.012048192771084338,0.08835341365461848,0.15261044176706828,0.27309236947791166,0.0642570281124498,0.024096385542168676,0.13654618473895583,0.0642570281124498,0.04819277108433735,0.10843373493975904,0.0,0.004016064257028112,0.028112449799196786,0.0642570281124498,0.004016064257028112,0.09236947791164658,0.028112449799196786,0.0,0.0,0.0,0.004016064257028112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020080321285140562,0.0,0.01606425702811245,0.004016064257028112,0.0,0.5261044176706827,0.0,0.0,0.5338939579633365,0.4931038015048559,0.2856247650081464,0.0,0.6884034850584367,0.02804270462633452,0.10909090909090909,0.1927710843373494,0.10040160642570281,0.2971887550200803,0.0321285140562249,0.024096385542168676,0.04819277108433735,0.020080321285140562,1,1
39.txt,0.020834687468922496,0.013699854670807083,0.4628714223860823,0.962536013428147,0.01784378289079075,0.017107234070499806,0.05154529593142148,0.010496391865296304,0.03266972997138497,0.13378459088194306,0.29017857142857145,0.1237212618071645,0.030229746070133012,0.041112454655380895,0.009673518742442563,0.06650544135429262,0.10882708585247884,0.2430471584038694,0.09915356711003627,0.010882708585247884,0.1124546553808948,0.06166868198307134,0.049576783555018135,0.08585247883917775,0.0,0.036275695284159616,0.03143893591293833,0.0773881499395405,0.0012091898428053204,0.12696493349455865,0.012091898428053204,0.0,0.030229746070133012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03385731559854897,0.012091898428053204,0.0036275695284159614,0.0024183796856106408,0.060459492140266025,0.0048367593712212815,0.4836759371221282,0.0,0.0,0.4892008378036891,0.5032841165609108,0.016508408100676043,0.08333333333333333,0.4723190566679142,0.13580071174377223,0.4254545454545455,0.19830713422007254,0.12696493349455865,0.32406287787182586,0.032648125755743655,0.019347037484885126,0.049576783555018135,0.012091898428053204,1,1
40.txt,0.022722199893474217,0.018383161926372137,0.3948262232014061,0.9721205631486086,0.019021902288798853,0.015480612462761504,0.03157806939422488,0.006608839322593969,-0.007028881661815639,0.024686442365120447,0.08035714285714286,0.017857779361967564,0.010752688172043012,0.1039426523297491,0.0,0.0967741935483871,0.13261648745519714,0.21505376344086022,0.04659498207885305,0.035842293906810034,0.08243727598566308,0.1111111111111111,0.007168458781362007,0.10752688172043011,0.0,0.03225806451612903,0.03942652329749104,0.11469534050179211,0.010752688172043012,0.11827956989247312,0.035842293906810034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05017921146953405,0.0,0.0,0.0035842293906810036,0.021505376344086023,0.0,0.6308243727598566,0.0,0.0,0.41236722787439034,0.4115306568030619,0.024877804236119815,0.0,0.6645073851315413,0.02604982206405694,0.12181818181818181,0.12186379928315412,0.07168458781362007,0.1935483870967742,0.02867383512544803,0.07168458781362007,0.007168458781362007,0.017921146953405017,1,1
41.txt,0.0519123736574546,0.04610399264241567,0.5463189520493728,0.9291360253743073,0.04504594651079,0.04884359874803388,0.09557010471198663,0.03345724907063197,0.05658318876818684,0.027672705554449534,0.0625,0.026554981286758154,0.017006802721088437,0.09863945578231292,0.006802721088435374,0.08503401360544217,0.15306122448979592,0.23469387755102042,0.08843537414965986,0.03741496598639456,0.06462585034013606,0.07482993197278912,0.061224489795918366,0.1054421768707483,0.0,0.013605442176870748,0.05442176870748299,0.07482993197278912,0.003401360544217687,0.1054421768707483,0.013605442176870748,0.003401360544217687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.003401360544217687,0.013605442176870748,0.0,0.5170068027210885,0.0,0.0,0.5424517165844284,0.5215621174238928,0.04611062372059991,0.005555555555555556,0.7106611142213055,0.03786476868327402,0.15272727272727274,0.22448979591836735,0.11224489795918367,0.3299319727891156,0.023809523809523808,0.05442176870748299,0.05782312925170068,0.017006802721088437,1,1
42.txt,0.0814782210186081,0.07490849237607386,0.5512407880718041,0.8984411222025831,0.07656950504145596,0.07516943687988505,0.15675934920877124,0.04907063197026022,0.08814934089120297,0.04200676886322915,0.06696428571428571,0.041596863304223845,0.02459016393442623,0.04918032786885246,0.01092896174863388,0.060109289617486336,0.1092896174863388,0.22950819672131148,0.08469945355191257,0.03551912568306011,0.12021857923497267,0.07923497267759563,0.05737704918032787,0.09562841530054644,0.0,0.03551912568306011,0.02459016393442623,0.040983606557377046,0.06830601092896176,0.10655737704918032,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.02185792349726776,0.0,0.0,0.0,0.05191256830601093,0.0,0.0,0.0,0.02185792349726776,0.02185792349726776,0.5136612021857924,0.01639344262295082,0.0,0.5389661891672702,0.5303126043512881,0.07488407068554956,0.0,0.5272648290781884,0.05380782918149466,0.14909090909090908,0.20765027322404372,0.1366120218579235,0.3524590163934426,0.030054644808743168,0.03825136612021858,0.05737704918032787,0.01639344262295082,1,1
43.txt,0.06520504291750426,0.06124117367032509,0.38500910028715185,0.9328025218651763,0.06743569399374963,0.059308020709601804,0.12503166314910488,0.024163568773234202,0.05481771870676507,0.023093768664144934,0.09375,0.016218142933523437,0.014760147601476014,0.08118081180811808,0.007380073800738007,0.0996309963099631,0.11070110701107011,0.23616236162361623,0.04428044280442804,0.03690036900369004,0.0996309963099631,0.0959409594095941,0.01107011070110701,0.13653136531365315,0.0,0.06642066420664207,0.014760147601476014,0.07749077490774908,0.04428044280442804,0.13284132841328414,0.014760147601476014,0.0,0.0,0.0,0.0,0.0,0.0,0.05904059040590406,0.0,0.0,0.0,0.08487084870848709,0.0,0.0,0.0,0.01845018450184502,0.0,0.5387453874538746,0.0,0.0,0.3815325504312371,0.3858241159157591,0.06893094372728412,0.0,0.4564960387396515,0.023772241992882564,0.056363636363636366,0.12546125461254612,0.11070110701107011,0.2693726937269373,0.025830258302583026,0.06642066420664207,0.007380073800738007,0.007380073800738007,1,1
44.txt,0.2808853493116759,0.2750918887748768,0.588006444770233,0.6977474552436639,0.27109038453869744,0.2716774497336619,0.3162141105207735,0.1821561338289963,0.2876735425666256,0.016723073860242882,0.049107142857142856,0.017109249688112636,0.05439330543933055,0.05439330543933055,0.02510460251046025,0.06694560669456066,0.16317991631799164,0.2719665271966527,0.07531380753138076,0.03347280334728033,0.09205020920502092,0.07531380753138076,0.04602510460251046,0.09623430962343096,0.0,0.012552301255230125,0.03765690376569038,0.029288702928870293,0.0502092050209205,0.14225941422594143,0.016736401673640166,0.0,0.0,0.0,0.0041841004184100415,0.0,0.0,0.02092050209205021,0.0,0.012552301255230125,0.0,0.0,0.0,0.0,0.0,0.008368200836820083,0.0,0.4811715481171548,0.016736401673640166,0.0,0.562756912643958,0.5387257314885576,0.2725278856999624,0.0,0.7338541253005437,0.02889679715302491,0.11090909090909092,0.21338912133891214,0.11715481171548117,0.4435146443514644,0.0502092050209205,0.008368200836820083,0.04602510460251046,0.02092050209205021,1,1
45.txt,0.036522482183784094,0.029123780247618764,0.6855672677279476,0.9288798890843677,0.029853848112485336,0.036637876215326604,0.09121754848259131,0.02630826422647984,0.08697421416454892,0.04359944256420466,0.07142857142857142,0.05057921939048298,0.0427807486631016,0.045454545454545456,0.00267379679144385,0.06951871657754011,0.10160427807486631,0.2967914438502674,0.12834224598930483,0.034759358288770054,0.0962566844919786,0.08021390374331551,0.0374331550802139,0.06149732620320856,0.0,0.026737967914438502,0.026737967914438502,0.0481283422459893,0.0106951871657754,0.14171122994652408,0.013368983957219251,0.0053475935828877,0.0,0.0,0.0,0.0,0.0,0.0,0.00267379679144385,0.0,0.0,0.029411764705882353,0.0,0.0,0.00267379679144385,0.02406417112299465,0.013368983957219251,0.4197860962566845,0.0,0.0,0.6933087955710524,0.6468193988738502,0.02194703404128144,0.13333333333333333,0.6735101406556755,0.06505338078291815,0.20727272727272728,0.3155080213903743,0.18181818181818182,0.4732620320855615,0.01871657754010695,0.03208556149732621,0.0374331550802139,0.016042780748663103,1,1
46.txt,0.0721337165592643,0.06925783938841594,0.48720151782050214,0.9194792916386635,0.07443056194646361,0.07297684236361654,0.15675934920877124,0.048327137546468404,0.04942772687021398,0.02588094764085208,0.08482142857142858,0.02184993762252718,0.017543859649122806,0.09473684210526316,0.007017543859649123,0.10526315789473684,0.1368421052631579,0.22456140350877193,0.07719298245614035,0.031578947368421054,0.11578947368421053,0.09824561403508772,0.010526315789473684,0.08771929824561403,0.0,0.028070175438596492,0.03508771929824561,0.07368421052631578,0.03508771929824561,0.09473684210526316,0.031578947368421054,0.0035087719298245615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04912280701754386,0.0,0.0,0.0,0.02456140350877193,0.0,0.5684210526315789,0.0,0.0,0.47837311605858407,0.43689270090322074,0.07220516355433011,0.0,0.4611427651315678,0.029608540925266904,0.06545454545454546,0.21052631578947367,0.14035087719298245,0.24210526315789474,0.042105263157894736,0.056140350877192984,0.010526315789473684,0.014035087719298246,1,1
47.txt,0.4574932363078249,0.4542316781497675,0.44606786498065176,0.5367897975737572,0.45138015374777335,0.4481350649354993,0.3566127328164976,0.22304832713754646,0.3830521841723537,0.04837746366713119,0.07589285714285714,0.04074140081981822,0.07788944723618091,0.04020100502512563,0.03015075376884422,0.08793969849246232,0.1457286432160804,0.21105527638190955,0.05778894472361809,0.022613065326633167,0.12311557788944724,0.10050251256281408,0.02763819095477387,0.12814070351758794,0.0,0.002512562814070352,0.03015075376884422,0.0678391959798995,0.02512562814070352,0.0678391959798995,0.05527638190954774,0.002512562814070352,0.0,0.0,0.0,0.0,0.0,0.010050251256281407,0.0,0.0,0.0,0.0,0.0,0.0,0.002512562814070352,0.002512562814070352,0.0,0.5879396984924623,0.0,0.0,0.4253661844899978,0.41191925641336147,0.4570748214061912,0.0,0.3649461891559391,0.04768683274021352,0.10181818181818182,0.15577889447236182,0.08542713567839195,0.24623115577889448,0.06532663316582915,0.010050251256281407,0.02763819095477387,0.03015075376884422,1,1
48.txt,0.3349353992189146,0.33285935214931506,0.4132206921730918,0.6644000244986168,0.328892674526075,0.3266664014923656,0.21949523580131358,0.13382899628252787,0.24976357583343012,0.02807087397969341,0.06696428571428571,0.02078060951702014,0.010135135135135136,0.10810810810810811,0.0033783783783783786,0.11486486486486487,0.1554054054054054,0.20945945945945946,0.0945945945945946,0.04054054054054054,0.07432432432432433,0.0777027027027027,0.02702702702702703,0.08783783783783784,0.0,0.030405405405405407,0.06756756756756757,0.08783783783783784,0.0,0.10135135135135136,0.0472972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030405405405405407,0.0,0.013513513513513514,0.016891891891891893,0.02364864864864865,0.0,0.6114864864864865,0.0,0.0,0.3950313650194991,0.37267025368026324,0.3380122822408823,0.0,0.5298486094464724,0.02690391459074733,0.09818181818181818,0.12837837837837837,0.05405405405405406,0.1554054054054054,0.02027027027027027,0.05067567567567568,0.02702702702702703,0.010135135135135136,1,1
49.txt,0.02740078223235286,0.026590217033262985,0.4234035618534393,0.9718413401153034,0.02904147587730579,0.02738336923802367,0.06095132294923426,0.01486988847583643,0.02796675483255908,0.050567390005972525,0.09821428571428571,0.043521653894136515,0.04645476772616137,0.05867970660146699,0.03667481662591687,0.03178484107579462,0.08068459657701711,0.22982885085574573,0.06845965770171149,0.017114914425427872,0.1271393643031785,0.10268948655256724,0.012224938875305624,0.14425427872860636,0.0,0.05134474327628362,0.004889975550122249,0.029339853300733496,0.09535452322738386,0.15647921760391198,0.012224938875305624,0.0,0.0,0.0,0.044009779951100246,0.0,0.0,0.012224938875305624,0.0,0.0,0.0,0.14425427872860636,0.0,0.0,0.004889975550122249,0.019559902200488997,0.0,0.48655256723716384,0.0,0.0,0.43316144863528566,0.3763074385907089,0.03202155658603835,0.0,0.3328714139058438,0.044270462633451954,0.0890909090909091,0.16136919315403422,0.09535452322738386,0.2787286063569682,0.0488997555012225,0.05378973105134474,0.012224938875305624,0.0024449877750611247,1,1
5.txt,0.180982117598303,0.1786892960497945,0.4591407962540114,0.8144254682718556,0.17481165311491578,0.17460424563634913,0.15675934920877124,0.08178438661710037,0.14458169706909083,0.03444156878359546,0.07589285714285714,0.028871858848690073,0.024390243902439025,0.10365853658536585,0.012195121951219513,0.09451219512195122,0.11280487804878049,0.2530487804878049,0.06402439024390244,0.027439024390243903,0.07317073170731707,0.12195121951219512,0.06097560975609756,0.13414634146341464,0.0,0.012195121951219513,0.06097560975609756,0.04878048780487805,0.003048780487804878,0.0701219512195122,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021341463414634148,0.0,0.0,0.0,0.003048780487804878,0.0,0.5945121951219512,0.0,0.0,0.44205113556527886,0.40552629461930545,0.18263566863015415,0.0,0.5119399779059778,0.03516014234875445,0.11636363636363636,0.14634146341463414,0.06097560975609756,0.24390243902439024,0.042682926829268296,0.06097560975609756,0.06097560975609756,0.009146341463414634,1,1
50.txt,0.05024671146960304,0.04561076822689725,0.6124423632785101,0.9273254720376247,0.04598698086843504,0.04910689469227187,0.11620637218941914,0.03629426726667971,0.046466026028958385,0.3179374875572367,0.49107142857142855,0.3377651042594903,0.01997716894977169,0.015410958904109588,0.007420091324200913,0.08904109589041095,0.1329908675799087,0.2391552511415525,0.04680365296803653,0.02910958904109589,0.11301369863013698,0.030821917808219176,0.0228310502283105,0.12214611872146118,0.0,0.0182648401826484,0.02968036529680365,0.08162100456621005,0.09189497716894977,0.1095890410958904,0.019406392694063926,0.0,0.001141552511415525,0.0,0.0017123287671232876,0.0,0.0,0.007990867579908675,0.0,0.0005707762557077625,0.0,0.048515981735159815,0.0,0.0,0.0,0.003424657534246575,0.0,0.4988584474885845,0.0,0.0,0.6072129864691456,0.5493751428532363,0.04248652713372603,0.4111111111111111,0.141132603690674,0.34306049822064055,0.43636363636363634,0.2551369863013699,0.14897260273972604,0.307648401826484,0.02968036529680365,0.007420091324200913,0.02226027397260274,0.0273972602739726,1,1
51.txt,0.3542211012463359,0.352472966538579,0.5515183489002904,0.6343544219171823,0.34952437240987494,0.34882516974666516,0.3692725154788544,0.22676579925650558,0.31639796131158104,0.03026080031853474,0.05803571428571429,0.02894314738905721,0.04234527687296417,0.06840390879478828,0.006514657980456026,0.08794788273615635,0.16612377850162866,0.23127035830618892,0.05863192182410423,0.026058631921824105,0.11726384364820847,0.06514657980456026,0.03908794788273615,0.10749185667752444,0.0,0.006514657980456026,0.029315960912052116,0.08143322475570032,0.05211726384364821,0.10097719869706841,0.019543973941368076,0.0,0.0,0.0,0.0,0.0,0.0,0.05537459283387622,0.0,0.0,0.0,0.02280130293159609,0.0,0.0,0.0,0.0,0.0,0.5244299674267101,0.0,0.0,0.5268709628028927,0.45852990484611006,0.3511091615490663,0.0,0.6625268049508052,0.03601423487544484,0.15272727272727274,0.20521172638436483,0.11726384364820847,0.32247557003257327,0.03257328990228013,0.029315960912052116,0.03908794788273615,0.035830618892508145,1,1
